fpVal, endTimeNanos, startTimeNanos, modifiedTimeMillis
67,1639359601000000000,1639359601000000000,1639435043260
68,1639359661000000000,1639359661000000000,1639435043260
66,1639359721000000000,1639359721000000000,1639435043260
66,1639359781000000000,1639359781000000000,1639435043260
66,1639359841000000000,1639359841000000000,1639435043260
67,1639359901000000000,1639359901000000000,1639435043260
68,1639359961000000000,1639359961000000000,1639435043260
67,1639360021000000000,1639360021000000000,1639435043260
67,1639360081000000000,1639360081000000000,1639435043260
67,1639360141000000000,1639360141000000000,1639435043260
68,1639360201000000000,1639360201000000000,1639435043260
67,1639360261000000000,1639360261000000000,1639435043260
67,1639360321000000000,1639360321000000000,1639435043260
67,1639360381000000000,1639360381000000000,1639435043260
68,1639360441000000000,1639360441000000000,1639435043260
68,1639360501000000000,1639360501000000000,1639435043260
73,1639360561000000000,1639360561000000000,1639435043260
73,1639360621000000000,1639360621000000000,1639435043260
68,1639360681000000000,1639360681000000000,1639435043260
71,1639360741000000000,1639360741000000000,1639435043260
72,1639360801000000000,1639360801000000000,1639435043260
72,1639360861000000000,1639360861000000000,1639435043260
70,1639360921000000000,1639360921000000000,1639435043260
66,1639360981000000000,1639360981000000000,1639435043260
69,1639361041000000000,1639361041000000000,1639435043260
71,1639361101000000000,1639361101000000000,1639435043260
63,1639361161000000000,1639361161000000000,1639435043260
66,1639361221000000000,1639361221000000000,1639435043260
73,1639361281000000000,1639361281000000000,1639435043260
69,1639361341000000000,1639361341000000000,1639435043260
69,1639361401000000000,1639361401000000000,1639435043260
69,1639361461000000000,1639361461000000000,1639435043260
71,1639361521000000000,1639361521000000000,1639435043260
65,1639361581000000000,1639361581000000000,1639435043260
66,1639361641000000000,1639361641000000000,1639435043260
69,1639361701000000000,1639361701000000000,1639435043260
71,1639361761000000000,1639361761000000000,1639435043260
67,1639361821000000000,1639361821000000000,1639435043260
68,1639361881000000000,1639361881000000000,1639435043260
67,1639361941000000000,1639361941000000000,1639435043260
69,1639362001000000000,1639362001000000000,1639435043260
71,1639362061000000000,1639362061000000000,1639435043260
67,1639362121000000000,1639362121000000000,1639435043260
70,1639362181000000000,1639362181000000000,1639435043260
64,1639362241000000000,1639362241000000000,1639435043260
64,1639362301000000000,1639362301000000000,1639435043260
64,1639362361000000000,1639362361000000000,1639435043260
65,1639362421000000000,1639362421000000000,1639435043260
61,1639362481000000000,1639362481000000000,1639435043260
68,1639362541000000000,1639362541000000000,1639435043260
64,1639362601000000000,1639362601000000000,1639435043260
64,1639362661000000000,1639362661000000000,1639435043260
62,1639362721000000000,1639362721000000000,1639435043260
64,1639362781000000000,1639362781000000000,1639435043260
66,1639362841000000000,1639362841000000000,1639435043260
64,1639362901000000000,1639362901000000000,1639435043260
88,1639362961000000000,1639362961000000000,1639435043260
92,1639363021000000000,1639363021000000000,1639435043260
64,1639363081000000000,1639363081000000000,1639435043260
99,1639363141000000000,1639363141000000000,1639435043260
81,1639363201000000000,1639363201000000000,1639435043260
88,1639363261000000000,1639363261000000000,1639435043260
69,1639363321000000000,1639363321000000000,1639435043260
67,1639363381000000000,1639363381000000000,1639435043260
62,1639363441000000000,1639363441000000000,1639435043260
69,1639363501000000000,1639363501000000000,1639435043260
65,1639363561000000000,1639363561000000000,1639435043260
67,1639363621000000000,1639363621000000000,1639435043260
66,1639363681000000000,1639363681000000000,1639435043260
64,1639363741000000000,1639363741000000000,1639435043260
64,1639363801000000000,1639363801000000000,1639435043260
65,1639363861000000000,1639363861000000000,1639435043260
64,1639363921000000000,1639363921000000000,1639435043260
65,1639363981000000000,1639363981000000000,1639435043260
62,1639364041000000000,1639364041000000000,1639435043260
61,1639364101000000000,1639364101000000000,1639435043260
63,1639364161000000000,1639364161000000000,1639435043260
62,1639364221000000000,1639364221000000000,1639435043260
60,1639364281000000000,1639364281000000000,1639435043260
64,1639364341000000000,1639364341000000000,1639435043260
61,1639364401000000000,1639364401000000000,1639435043260
64,1639364461000000000,1639364461000000000,1639435043260
63,1639364521000000000,1639364521000000000,1639435043260
64,1639364581000000000,1639364581000000000,1639435043260
61,1639364641000000000,1639364641000000000,1639435043260
62,1639364701000000000,1639364701000000000,1639435043260
65,1639364761000000000,1639364761000000000,1639435043260
63,1639364821000000000,1639364821000000000,1639435043260
66,1639364881000000000,1639364881000000000,1639435043260
66,1639364941000000000,1639364941000000000,1639435043260
67,1639365001000000000,1639365001000000000,1639435043260
65,1639365061000000000,1639365061000000000,1639435043260
67,1639365121000000000,1639365121000000000,1639435043260
66,1639365181000000000,1639365181000000000,1639435043260
66,1639365241000000000,1639365241000000000,1639435043260
65,1639365301000000000,1639365301000000000,1639435043260
66,1639365361000000000,1639365361000000000,1639435043260
70,1639365421000000000,1639365421000000000,1639435043260
68,1639365481000000000,1639365481000000000,1639435043260
66,1639365541000000000,1639365541000000000,1639435043260
66,1639365601000000000,1639365601000000000,1639435043260
67,1639365661000000000,1639365661000000000,1639435043260
66,1639365721000000000,1639365721000000000,1639435043260
67,1639365781000000000,1639365781000000000,1639435043260
67,1639365841000000000,1639365841000000000,1639435043260
67,1639365901000000000,1639365901000000000,1639435043260
68,1639365961000000000,1639365961000000000,1639435043260
68,1639366021000000000,1639366021000000000,1639435043260
69,1639366081000000000,1639366081000000000,1639435043260
69,1639366141000000000,1639366141000000000,1639435043260
68,1639366201000000000,1639366201000000000,1639435043260
68,1639366261000000000,1639366261000000000,1639435043260
68,1639366321000000000,1639366321000000000,1639435043260
68,1639366381000000000,1639366381000000000,1639435043260
68,1639366441000000000,1639366441000000000,1639435043260
70,1639366501000000000,1639366501000000000,1639435043260
68,1639366561000000000,1639366561000000000,1639435043260
70,1639366621000000000,1639366621000000000,1639435043260
69,1639366681000000000,1639366681000000000,1639435043260
69,1639366741000000000,1639366741000000000,1639435043260
70,1639366801000000000,1639366801000000000,1639435043260
67,1639366861000000000,1639366861000000000,1639435043260
68,1639366921000000000,1639366921000000000,1639435043260
70,1639366981000000000,1639366981000000000,1639435043260
66,1639367041000000000,1639367041000000000,1639435043260
71,1639367101000000000,1639367101000000000,1639435043260
69,1639367161000000000,1639367161000000000,1639435043260
69,1639367221000000000,1639367221000000000,1639435043260
71,1639367281000000000,1639367281000000000,1639435043260
71,1639367341000000000,1639367341000000000,1639435043260
70,1639367401000000000,1639367401000000000,1639435043260
68,1639367461000000000,1639367461000000000,1639435043260
68,1639367521000000000,1639367521000000000,1639435043260
71,1639367581000000000,1639367581000000000,1639435043260
69,1639367641000000000,1639367641000000000,1639435043260
70,1639367701000000000,1639367701000000000,1639435043260
72,1639367761000000000,1639367761000000000,1639435043260
70,1639367821000000000,1639367821000000000,1639435043260
72,1639367881000000000,1639367881000000000,1639435043260
68,1639367941000000000,1639367941000000000,1639435043260
71,1639368001000000000,1639368001000000000,1639435043260
69,1639368061000000000,1639368061000000000,1639435043260
71,1639368121000000000,1639368121000000000,1639435043260
71,1639368181000000000,1639368181000000000,1639435043260
70,1639368241000000000,1639368241000000000,1639435043260
71,1639368301000000000,1639368301000000000,1639435043260
71,1639368361000000000,1639368361000000000,1639435043260
71,1639368421000000000,1639368421000000000,1639435043260
74,1639368481000000000,1639368481000000000,1639435043260
65,1639368541000000000,1639368541000000000,1639435043260
73,1639368601000000000,1639368601000000000,1639435043260
76,1639368661000000000,1639368661000000000,1639435043260
75,1639368721000000000,1639368721000000000,1639435043260
74,1639368781000000000,1639368781000000000,1639435043260
75,1639368841000000000,1639368841000000000,1639435043260
73,1639368901000000000,1639368901000000000,1639435043260
73,1639368961000000000,1639368961000000000,1639435043260
63,1639369021000000000,1639369021000000000,1639435043260
73,1639369081000000000,1639369081000000000,1639435043260
71,1639369141000000000,1639369141000000000,1639435043260
71,1639369201000000000,1639369201000000000,1639435043260
70,1639369261000000000,1639369261000000000,1639435043260
74,1639369321000000000,1639369321000000000,1639435043260
68,1639369381000000000,1639369381000000000,1639435043260
71,1639369441000000000,1639369441000000000,1639435043260
71,1639369501000000000,1639369501000000000,1639435043260
71,1639369561000000000,1639369561000000000,1639435043260
72,1639369621000000000,1639369621000000000,1639435043260
73,1639369681000000000,1639369681000000000,1639435043260
68,1639369741000000000,1639369741000000000,1639435043260
68,1639369801000000000,1639369801000000000,1639435043260
70,1639369861000000000,1639369861000000000,1639435043260
77,1639369921000000000,1639369921000000000,1639435043260
74,1639369981000000000,1639369981000000000,1639435043260
70,1639370041000000000,1639370041000000000,1639435043260
69,1639370101000000000,1639370101000000000,1639435043260
71,1639370161000000000,1639370161000000000,1639435043260
75,1639370221000000000,1639370221000000000,1639435043260
73,1639370281000000000,1639370281000000000,1639435043260
72,1639370341000000000,1639370341000000000,1639435043260
73,1639370401000000000,1639370401000000000,1639435043260
74,1639370461000000000,1639370461000000000,1639435043260
69,1639370521000000000,1639370521000000000,1639435043260
73,1639370581000000000,1639370581000000000,1639435043260
73,1639370641000000000,1639370641000000000,1639435043260
73,1639370701000000000,1639370701000000000,1639435043260
74,1639370761000000000,1639370761000000000,1639435043260
69,1639370821000000000,1639370821000000000,1639435043260
72,1639370881000000000,1639370881000000000,1639435043260
72,1639370941000000000,1639370941000000000,1639435043260
71,1639371001000000000,1639371001000000000,1639435043260
72,1639371061000000000,1639371061000000000,1639435043260
74,1639371121000000000,1639371121000000000,1639435043260
73,1639371181000000000,1639371181000000000,1639435043260
72,1639371241000000000,1639371241000000000,1639435043260
71,1639371301000000000,1639371301000000000,1639435043260
71,1639371361000000000,1639371361000000000,1639435043260
71,1639371421000000000,1639371421000000000,1639435043260
73,1639371481000000000,1639371481000000000,1639435043260
75,1639371541000000000,1639371541000000000,1639435043260
72,1639371601000000000,1639371601000000000,1639435043260
71,1639371661000000000,1639371661000000000,1639435043260
72,1639371721000000000,1639371721000000000,1639435043260
72,1639371781000000000,1639371781000000000,1639435043260
73,1639371841000000000,1639371841000000000,1639435043260
69,1639371901000000000,1639371901000000000,1639435043260
71,1639371961000000000,1639371961000000000,1639435043260
76,1639372021000000000,1639372021000000000,1639435043260
75,1639372081000000000,1639372081000000000,1639435043260
70,1639372141000000000,1639372141000000000,1639435043260
75,1639372201000000000,1639372201000000000,1639435043260
80,1639372261000000000,1639372261000000000,1639435043260
76,1639372321000000000,1639372321000000000,1639435043260
76,1639372381000000000,1639372381000000000,1639435043260
77,1639372441000000000,1639372441000000000,1639435043260
76,1639372501000000000,1639372501000000000,1639435043260
76,1639372561000000000,1639372561000000000,1639435043260
82,1639372621000000000,1639372621000000000,1639435043260
73,1639372681000000000,1639372681000000000,1639435043260
83,1639372741000000000,1639372741000000000,1639435043260
78,1639372801000000000,1639372801000000000,1639435043260
79,1639372861000000000,1639372861000000000,1639435043260
90,1639372921000000000,1639372921000000000,1639435043260
75,1639372981000000000,1639372981000000000,1639435043260
72,1639373041000000000,1639373041000000000,1639435043260
78,1639373101000000000,1639373101000000000,1639435043260
73,1639373161000000000,1639373161000000000,1639435043260
74,1639373221000000000,1639373221000000000,1639435043260
72,1639373281000000000,1639373281000000000,1639435043260
71,1639373341000000000,1639373341000000000,1639435043260
69,1639373401000000000,1639373401000000000,1639435043260
75,1639373461000000000,1639373461000000000,1639435043260
67,1639373521000000000,1639373521000000000,1639435043260
70,1639373581000000000,1639373581000000000,1639435043260
67,1639373641000000000,1639373641000000000,1639435043260
72,1639373701000000000,1639373701000000000,1639435043260
69,1639373761000000000,1639373761000000000,1639435043260
69,1639373821000000000,1639373821000000000,1639435043260
70,1639373881000000000,1639373881000000000,1639435043260
71,1639373941000000000,1639373941000000000,1639435043260
70,1639374001000000000,1639374001000000000,1639435043260
72,1639374061000000000,1639374061000000000,1639435043260
69,1639374121000000000,1639374121000000000,1639435043260
70,1639374181000000000,1639374181000000000,1639435043260
70,1639374241000000000,1639374241000000000,1639435043260
71,1639374301000000000,1639374301000000000,1639435043260
68,1639374361000000000,1639374361000000000,1639435043260
72,1639374421000000000,1639374421000000000,1639435043260
72,1639374481000000000,1639374481000000000,1639435043260
69,1639374541000000000,1639374541000000000,1639435043260
66,1639374601000000000,1639374601000000000,1639435043260
69,1639374661000000000,1639374661000000000,1639435043260
69,1639374721000000000,1639374721000000000,1639435043260
71,1639374781000000000,1639374781000000000,1639435043260
72,1639374841000000000,1639374841000000000,1639435043260
66,1639374901000000000,1639374901000000000,1639435043260
70,1639374961000000000,1639374961000000000,1639435043260
68,1639375021000000000,1639375021000000000,1639435043260
68,1639375081000000000,1639375081000000000,1639435043260
69,1639375141000000000,1639375141000000000,1639435043260
68,1639375201000000000,1639375201000000000,1639435043260
71,1639375261000000000,1639375261000000000,1639435043260
76,1639375321000000000,1639375321000000000,1639435043260
71,1639375381000000000,1639375381000000000,1639435043260
71,1639375441000000000,1639375441000000000,1639435043260
73,1639375501000000000,1639375501000000000,1639435043260
71,1639375561000000000,1639375561000000000,1639435043260
71,1639375621000000000,1639375621000000000,1639435043260
69,1639375681000000000,1639375681000000000,1639435043260
66,1639375741000000000,1639375741000000000,1639435043260
70,1639375801000000000,1639375801000000000,1639435043260
72,1639375861000000000,1639375861000000000,1639435043260
70,1639375921000000000,1639375921000000000,1639435043260
67,1639375981000000000,1639375981000000000,1639435043260
64,1639376041000000000,1639376041000000000,1639435043260
65,1639376101000000000,1639376101000000000,1639435043260
70,1639376161000000000,1639376161000000000,1639435043260
68,1639376221000000000,1639376221000000000,1639435043260
67,1639376281000000000,1639376281000000000,1639435043260
66,1639376341000000000,1639376341000000000,1639435043260
75,1639376401000000000,1639376401000000000,1639435043260
75,1639376461000000000,1639376461000000000,1639435043260
73,1639376521000000000,1639376521000000000,1639435043260
72,1639376581000000000,1639376581000000000,1639435043260
74,1639376641000000000,1639376641000000000,1639435043260
72,1639376701000000000,1639376701000000000,1639435043260
77,1639376761000000000,1639376761000000000,1639435043260
76,1639376821000000000,1639376821000000000,1639435043260
73,1639376881000000000,1639376881000000000,1639435043260
76,1639376941000000000,1639376941000000000,1639435043260
74,1639377001000000000,1639377001000000000,1639435043260
74,1639377061000000000,1639377061000000000,1639435043260
71,1639377121000000000,1639377121000000000,1639435043260
74,1639377181000000000,1639377181000000000,1639435043260
72,1639377241000000000,1639377241000000000,1639435043260
70,1639377301000000000,1639377301000000000,1639435043260
74,1639377361000000000,1639377361000000000,1639435043260
72,1639377421000000000,1639377421000000000,1639435043260
71,1639377481000000000,1639377481000000000,1639435043260
66,1639377541000000000,1639377541000000000,1639435043260
70,1639377601000000000,1639377601000000000,1639435043260
78,1639377661000000000,1639377661000000000,1639435043260
79,1639377721000000000,1639377721000000000,1639435043260
72,1639377781000000000,1639377781000000000,1639435043260
75,1639377841000000000,1639377841000000000,1639435043260
73,1639377901000000000,1639377901000000000,1639435043260
76,1639377961000000000,1639377961000000000,1639435043260
74,1639378021000000000,1639378021000000000,1639435043260
78,1639378081000000000,1639378081000000000,1639435043260
76,1639378141000000000,1639378141000000000,1639435043260
80,1639378201000000000,1639378201000000000,1639435043260
75,1639378261000000000,1639378261000000000,1639435043260
75,1639378321000000000,1639378321000000000,1639435043260
75,1639378381000000000,1639378381000000000,1639435043260
78,1639378441000000000,1639378441000000000,1639435043260
71,1639378501000000000,1639378501000000000,1639435043260
76,1639378561000000000,1639378561000000000,1639435043260
69,1639378621000000000,1639378621000000000,1639435043260
71,1639378681000000000,1639378681000000000,1639435043260
76,1639378741000000000,1639378741000000000,1639435043260
71,1639378801000000000,1639378801000000000,1639435043260
70,1639378861000000000,1639378861000000000,1639435043260
97,1639378921000000000,1639378921000000000,1639435043260
72,1639378981000000000,1639378981000000000,1639435043260
66,1639379041000000000,1639379041000000000,1639435043260
75,1639379101000000000,1639379101000000000,1639435043260
71,1639379161000000000,1639379161000000000,1639435043260
76,1639379221000000000,1639379221000000000,1639435043260
72,1639379281000000000,1639379281000000000,1639435043260
77,1639379341000000000,1639379341000000000,1639435043260
72,1639379401000000000,1639379401000000000,1639435043260
71,1639379461000000000,1639379461000000000,1639435043260
69,1639379521000000000,1639379521000000000,1639435043260
77,1639379581000000000,1639379581000000000,1639435043260
81,1639379641000000000,1639379641000000000,1639435043260
70,1639379701000000000,1639379701000000000,1639435043260
72,1639379761000000000,1639379761000000000,1639435043260
73,1639379821000000000,1639379821000000000,1639435043260
71,1639379881000000000,1639379881000000000,1639435043260
74,1639379941000000000,1639379941000000000,1639435043260
76,1639380001000000000,1639380001000000000,1639435043260
77,1639380061000000000,1639380061000000000,1639435043260
81,1639380121000000000,1639380121000000000,1639435043260
72,1639380181000000000,1639380181000000000,1639435043260
95,1639380241000000000,1639380241000000000,1639435043260
75,1639380301000000000,1639380301000000000,1639435043260
77,1639380361000000000,1639380361000000000,1639435043260
78,1639380421000000000,1639380421000000000,1639435043260
76,1639380481000000000,1639380481000000000,1639435043260
81,1639380541000000000,1639380541000000000,1639435043260
76,1639380601000000000,1639380601000000000,1639435043260
76,1639380661000000000,1639380661000000000,1639435043260
79,1639380721000000000,1639380721000000000,1639435043260
86,1639380781000000000,1639380781000000000,1639435043260
96,1639380841000000000,1639380841000000000,1639435043260
102,1639380901000000000,1639380901000000000,1639435043260
86,1639380961000000000,1639380961000000000,1639435043260
84,1639381021000000000,1639381021000000000,1639435043260
92,1639381081000000000,1639381081000000000,1639435043260
89,1639381141000000000,1639381141000000000,1639435043260
78,1639381201000000000,1639381201000000000,1639435043260
75,1639381321000000000,1639381321000000000,1639435043260
75,1639381381000000000,1639381381000000000,1639435043260
80,1639381441000000000,1639381441000000000,1639435043260
78,1639381501000000000,1639381501000000000,1639435043260
78,1639381561000000000,1639381561000000000,1639435043260
82,1639381621000000000,1639381621000000000,1639435043260
85,1639381681000000000,1639381681000000000,1639435043260
89,1639381741000000000,1639381741000000000,1639435043260
82,1639381801000000000,1639381801000000000,1639435043260
81,1639381861000000000,1639381861000000000,1639435043260
75,1639381921000000000,1639381921000000000,1639435043260
81,1639381981000000000,1639381981000000000,1639435043260
79,1639382041000000000,1639382041000000000,1639435043260
100,1639382101000000000,1639382101000000000,1639435043260
99,1639382161000000000,1639382161000000000,1639435043260
103,1639382221000000000,1639382221000000000,1639435043260
104,1639382281000000000,1639382281000000000,1639435043260
73,1639382341000000000,1639382341000000000,1639435043260
90,1639382401000000000,1639382401000000000,1639435043260
86,1639382461000000000,1639382461000000000,1639435043260
79,1639382521000000000,1639382521000000000,1639435043260
92,1639382581000000000,1639382581000000000,1639435043260
83,1639382641000000000,1639382641000000000,1639435043260
81,1639382701000000000,1639382701000000000,1639435043260
85,1639382761000000000,1639382761000000000,1639435043260
77,1639382821000000000,1639382821000000000,1639435043260
78,1639382881000000000,1639382881000000000,1639435043260
87,1639382941000000000,1639382941000000000,1639435043260
90,1639383001000000000,1639383001000000000,1639435043260
77,1639383061000000000,1639383061000000000,1639435043260
75,1639383121000000000,1639383121000000000,1639435043260
76,1639383181000000000,1639383181000000000,1639435043260
75,1639383241000000000,1639383241000000000,1639435043260
72,1639383301000000000,1639383301000000000,1639435043260
95,1639383361000000000,1639383361000000000,1639435043260
94,1639383421000000000,1639383421000000000,1639435043260
74,1639383481000000000,1639383481000000000,1639435043260
102,1639383541000000000,1639383541000000000,1639435043260
107,1639383601000000000,1639383601000000000,1639435043260
82,1639383661000000000,1639383661000000000,1639435043260
87,1639383721000000000,1639383721000000000,1639435043260
77,1639383781000000000,1639383781000000000,1639435043260
84,1639383841000000000,1639383841000000000,1639435043260
76,1639383901000000000,1639383901000000000,1639435043260
91,1639383961000000000,1639383961000000000,1639435043260
89,1639384021000000000,1639384021000000000,1639435043260
98,1639384081000000000,1639384081000000000,1639435043260
85,1639384141000000000,1639384141000000000,1639435043260
88,1639384201000000000,1639384201000000000,1639435043260
70,1639384261000000000,1639384261000000000,1639435043260
68,1639384321000000000,1639384321000000000,1639435043260
86,1639384381000000000,1639384381000000000,1639435043260
85,1639384441000000000,1639384441000000000,1639435043260
80,1639384501000000000,1639384501000000000,1639435043260
84,1639384561000000000,1639384561000000000,1639435043260
80,1639384621000000000,1639384621000000000,1639435043260
83,1639384681000000000,1639384681000000000,1639435043260
74,1639384741000000000,1639384741000000000,1639435043260
73,1639384801000000000,1639384801000000000,1639435043260
78,1639384861000000000,1639384861000000000,1639435043260
74,1639384921000000000,1639384921000000000,1639435043260
67,1639384981000000000,1639384981000000000,1639435043260
76,1639385041000000000,1639385041000000000,1639435043260
73,1639385101000000000,1639385101000000000,1639435043260
80,1639385161000000000,1639385161000000000,1639435043260
77,1639385221000000000,1639385221000000000,1639435043260
75,1639385281000000000,1639385281000000000,1639435043260
69,1639385341000000000,1639385341000000000,1639435043260
77,1639385401000000000,1639385401000000000,1639435043260
76,1639385461000000000,1639385461000000000,1639435043260
73,1639385521000000000,1639385521000000000,1639435043260
76,1639385581000000000,1639385581000000000,1639435043260
75,1639385641000000000,1639385641000000000,1639435043260
68,1639385701000000000,1639385701000000000,1639435043260
80,1639385761000000000,1639385761000000000,1639435043260
75,1639385821000000000,1639385821000000000,1639435043260
75,1639385881000000000,1639385881000000000,1639435043260
84,1639385941000000000,1639385941000000000,1639435043260
67,1639386001000000000,1639386001000000000,1639435043260
79,1639386061000000000,1639386061000000000,1639435043260
69,1639386121000000000,1639386121000000000,1639435043260
77,1639386181000000000,1639386181000000000,1639435043260
79,1639386241000000000,1639386241000000000,1639435043260
72,1639386301000000000,1639386301000000000,1639435043260
76,1639386361000000000,1639386361000000000,1639435043260
92,1639386421000000000,1639386421000000000,1639435043260
87,1639386481000000000,1639386481000000000,1639435043260
88,1639386541000000000,1639386541000000000,1639435043260
90,1639386601000000000,1639386601000000000,1639435043260
91,1639386661000000000,1639386661000000000,1639435043260
98,1639386721000000000,1639386721000000000,1639435043260
99,1639386781000000000,1639386781000000000,1639435043260
100,1639386841000000000,1639386841000000000,1639435043260
92,1639386901000000000,1639386901000000000,1639435043260
98,1639386961000000000,1639386961000000000,1639435043260
97,1639387021000000000,1639387021000000000,1639435043260
90,1639387081000000000,1639387081000000000,1639435043260
89,1639387141000000000,1639387141000000000,1639435043260
93,1639387201000000000,1639387201000000000,1639435043260
80,1639387261000000000,1639387261000000000,1639435043260
74,1639387321000000000,1639387321000000000,1639435043260
67,1639387441000000000,1639387441000000000,1639435043260
66,1639387501000000000,1639387501000000000,1639435043260
69,1639387561000000000,1639387561000000000,1639435043260
79,1639387621000000000,1639387621000000000,1639435043260
74,1639387681000000000,1639387681000000000,1639435043260
77,1639387741000000000,1639387741000000000,1639435043260
78,1639387801000000000,1639387801000000000,1639435043260
77,1639387861000000000,1639387861000000000,1639435043260
65,1639387921000000000,1639387921000000000,1639435043260
67,1639387981000000000,1639387981000000000,1639435043260
72,1639388041000000000,1639388041000000000,1639435043260
77,1639388101000000000,1639388101000000000,1639435043260
96,1639388161000000000,1639388161000000000,1639435043260
77,1639388221000000000,1639388221000000000,1639435043260
56,1639388281000000000,1639388281000000000,1639435043260
66,1639388341000000000,1639388341000000000,1639435043260
64,1639388401000000000,1639388401000000000,1639435043260
66,1639388461000000000,1639388461000000000,1639435043260
69,1639388521000000000,1639388521000000000,1639435043260
80,1639388581000000000,1639388581000000000,1639435043260
79,1639388641000000000,1639388641000000000,1639435043260
84,1639388701000000000,1639388701000000000,1639435043260
83,1639388761000000000,1639388761000000000,1639435043260
82,1639388821000000000,1639388821000000000,1639435043260
83,1639388881000000000,1639388881000000000,1639435043260
96,1639388941000000000,1639388941000000000,1639435043260
90,1639389001000000000,1639389001000000000,1639435043260
87,1639389061000000000,1639389061000000000,1639435043260
83,1639389121000000000,1639389121000000000,1639435043260
82,1639389181000000000,1639389181000000000,1639435043260
85,1639389241000000000,1639389241000000000,1639435043260
89,1639389301000000000,1639389301000000000,1639435043260
92,1639389361000000000,1639389361000000000,1639435043260
92,1639389421000000000,1639389421000000000,1639435043260
94,1639389481000000000,1639389481000000000,1639435043260
92,1639389541000000000,1639389541000000000,1639435043260
83,1639389601000000000,1639389601000000000,1639435043260
87,1639389661000000000,1639389661000000000,1639435043260
88,1639389721000000000,1639389721000000000,1639435043260
99,1639389781000000000,1639389781000000000,1639435043260
94,1639389841000000000,1639389841000000000,1639435043260
92,1639389901000000000,1639389901000000000,1639435043260
86,1639389961000000000,1639389961000000000,1639435043260
75,1639390021000000000,1639390021000000000,1639435043260
84,1639390081000000000,1639390081000000000,1639435043260
82,1639390141000000000,1639390141000000000,1639435043260
86,1639390201000000000,1639390201000000000,1639435043260
79,1639390261000000000,1639390261000000000,1639435043260
84,1639390321000000000,1639390321000000000,1639435043260
89,1639390381000000000,1639390381000000000,1639435043260
92,1639390441000000000,1639390441000000000,1639435043260
69,1639390501000000000,1639390501000000000,1639435043260
83,1639390561000000000,1639390561000000000,1639435043260
96,1639390621000000000,1639390621000000000,1639435043260
98,1639390681000000000,1639390681000000000,1639435043260
100,1639390741000000000,1639390741000000000,1639435043260
79,1639390801000000000,1639390801000000000,1639435043260
78,1639390861000000000,1639390861000000000,1639435043260
83,1639390921000000000,1639390921000000000,1639435043260
84,1639390981000000000,1639390981000000000,1639435043260
88,1639391041000000000,1639391041000000000,1639435043260
77,1639391101000000000,1639391101000000000,1639435043260
82,1639391161000000000,1639391161000000000,1639435043260
90,1639391221000000000,1639391221000000000,1639435043260
84,1639391281000000000,1639391281000000000,1639435043260
82,1639391341000000000,1639391341000000000,1639435043260
82,1639391401000000000,1639391401000000000,1639435043260
81,1639391461000000000,1639391461000000000,1639435043260
83,1639391521000000000,1639391521000000000,1639435043260
84,1639391581000000000,1639391581000000000,1639435043260
84,1639391641000000000,1639391641000000000,1639435043260
88,1639391701000000000,1639391701000000000,1639435043260
92,1639391761000000000,1639391761000000000,1639435043260
93,1639391821000000000,1639391821000000000,1639435043260
78,1639391881000000000,1639391881000000000,1639435043260
83,1639391941000000000,1639391941000000000,1639435043260
85,1639392001000000000,1639392001000000000,1639435043260
82,1639392061000000000,1639392061000000000,1639435043260
92,1639392121000000000,1639392121000000000,1639435043260
83,1639392181000000000,1639392181000000000,1639435043260
82,1639392241000000000,1639392241000000000,1639435043260
72,1639392301000000000,1639392301000000000,1639435043260
77,1639392361000000000,1639392361000000000,1639435043260
80,1639392421000000000,1639392421000000000,1639435043260
85,1639392481000000000,1639392481000000000,1639435043260
85,1639392541000000000,1639392541000000000,1639435043260
89,1639392601000000000,1639392601000000000,1639435043260
83,1639392661000000000,1639392661000000000,1639435043260
88,1639392721000000000,1639392721000000000,1639435043260
91,1639392781000000000,1639392781000000000,1639435043260
89,1639392841000000000,1639392841000000000,1639435043260
83,1639392901000000000,1639392901000000000,1639435043260
85,1639392961000000000,1639392961000000000,1639435043260
85,1639393021000000000,1639393021000000000,1639435043260
86,1639393081000000000,1639393081000000000,1639435043260
83,1639393141000000000,1639393141000000000,1639435043260
78,1639393201000000000,1639393201000000000,1639435043260
85,1639393261000000000,1639393261000000000,1639435043260
83,1639393321000000000,1639393321000000000,1639435043260
89,1639393381000000000,1639393381000000000,1639435043260
85,1639393441000000000,1639393441000000000,1639435043260
86,1639393501000000000,1639393501000000000,1639435043260
88,1639393561000000000,1639393561000000000,1639435043260
79,1639393621000000000,1639393621000000000,1639435043260
86,1639393681000000000,1639393681000000000,1639435043260
82,1639393741000000000,1639393741000000000,1639435043260
87,1639393801000000000,1639393801000000000,1639435043260
84,1639393861000000000,1639393861000000000,1639435043260
77,1639393921000000000,1639393921000000000,1639435043260
80,1639393981000000000,1639393981000000000,1639435043260
81,1639394041000000000,1639394041000000000,1639435043260
83,1639394101000000000,1639394101000000000,1639435043260
80,1639394161000000000,1639394161000000000,1639435043260
82,1639394221000000000,1639394221000000000,1639435043260
81,1639394281000000000,1639394281000000000,1639435043260
85,1639394341000000000,1639394341000000000,1639435043260
86,1639394401000000000,1639394401000000000,1639435043260
74,1639394461000000000,1639394461000000000,1639435043260
67,1639394521000000000,1639394521000000000,1639435043260
72,1639394581000000000,1639394581000000000,1639435043260
